Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI
2014,Annual,Premature Death,New Hampshire,3,5580,-1.005,5746,5414
2014,Annual,Premature Death,New Jersey,8,5837,-0.82,5906,5768
2014,Annual,Premature Death,New Mexico,41,8445,1.057,8628,8261
2014,Annual,Premature Death,New York,7,5737,-0.892,5783,5691
2014,Annual,Premature Death,North Carolina,36,7661,0.493,7737,7585
2014,Annual,Premature Death,North Dakota,23,6878,-0.071,7164,6592
2014,Annual,Premature Death,Ohio,38,7928,0.685,7999,7858
2014,Annual,Premature Death,Oklahoma,46,9654,1.927,9794,9514
2014,Annual,Premature Death,Oregon,18,6371,-0.435,6478,6264
2014,Annual,Premature Death,Pennsylvania,28,7287,0.224,7352,7223
2014,Annual,Premature Death,Rhode Island,12,6049,-0.667,6253,5846
2014,Annual,Premature Death,South Carolina,42,8645,1.201,8760,8529
2014,Annual,Premature Death,South Dakota,30,7330,0.255,7598,7061
2014,Annual,Premature Death,Tennessee,43,9168,1.578,9271,9066
2014,Annual,Premature Death,Texas,24,7050,0.053,7097,7002
2014,Annual,Premature Death,Utah,13,6143,-0.6,6287,5999
2014,Annual,Premature Death,Vermont,6,5679,-0.933,5918,5439
2014,Annual,Premature Death,Virginia,19,6502,-0.341,6578,6425
2014,Annual,Premature Death,Washington,10,5912,-0.766,5991,5832
2014,Annual,Premature Death,West Virginia,49,10159,2,10354,9963
2014,Annual,Premature Death,Wisconsin,14,6207,-0.553,6296,6118
2014,Annual,Premature Death,Wyoming,33,7593,0.444,7914,7273
2014,Annual,Premature Death,United States,,6976,,6979,6973
2014,Annual,Premature Death,District of Columbia,,8531,,8873,8189
2014,Annual,Preterm Birth,Alabama,48,14.6,1.88,,
2014,Annual,Preterm Birth,Alaska,3,9.2,-1.39,,
2014,Annual,Preterm Birth,Arizona,29,11.6,0.06,,
2014,Annual,Preterm Birth,Arkansas,45,13.3,1.09,,
2014,Annual,Preterm Birth,California,6,9.6,-1.15,,
2014,Annual,Preterm Birth,Colorado,14,10.4,-0.67,,
2014,Annual,Preterm Birth,Connecticut,7,9.7,-1.09,,
2014,Annual,Preterm Birth,Delaware,37,12.3,0.49,,
2014,Annual,Preterm Birth,Florida,46,13.7,1.33,,
2014,Annual,Preterm Birth,Georgia,41,12.7,0.73,,
2014,Annual,Preterm Birth,Hawaii,35,12.2,0.42,,
2014,Annual,Preterm Birth,Idaho,13,10.3,-0.73,,
2014,Annual,Preterm Birth,Illinois,32,12,0.3,,
2014,Annual,Preterm Birth,Indiana,20,10.9,-0.36,,
2014,Annual,Preterm Birth,Iowa,27,11.5,0,,
2014,Annual,Preterm Birth,Kansas,21,11,-0.3,,
2014,Annual,Preterm Birth,Kentucky,41,12.7,0.73,,
2014,Annual,Preterm Birth,Louisiana,49,15.3,2,,
2014,Annual,Preterm Birth,Maine,4,9.3,-1.33,,
2014,Annual,Preterm Birth,Maryland,35,12.2,0.42,,
2014,Annual,Preterm Birth,Massachusetts,10,10.1,-0.85,,
2014,Annual,Preterm Birth,Michigan,31,11.8,0.18,,
2014,Annual,Preterm Birth,Minnesota,11,10.2,-0.79,,
2014,Annual,Preterm Birth,Mississippi,50,17.1,2,,
2014,Annual,Preterm Birth,Missouri,30,11.7,0.12,,
2014,Annual,Preterm Birth,Montana,24,11.2,-0.18,,
2014,Annual,Preterm Birth,Nebraska,23,11.1,-0.24,,
2014,Annual,Preterm Birth,Nevada,43,13,0.91,,
2014,Annual,Preterm Birth,New Hampshire,5,9.4,-1.27,,
2014,Annual,Preterm Birth,New Jersey,24,11.2,-0.18,,
2014,Annual,Preterm Birth,New Mexico,27,11.5,0,,
2014,Annual,Preterm Birth,New York,16,10.7,-0.49,,
2014,Annual,Preterm Birth,North Carolina,32,12,0.3,,
2014,Annual,Preterm Birth,North Dakota,8,9.9,-0.97,,
2014,Annual,Preterm Birth,Ohio,34,12.1,0.36,,
2014,Annual,Preterm Birth,Oklahoma,43,13,0.91,,
2014,Annual,Preterm Birth,Oregon,2,9.1,-1.45,,
2014,Annual,Preterm Birth,Pennsylvania,18,10.8,-0.42,,
2014,Annual,Preterm Birth,Rhode Island,21,11,-0.3,,
2014,Annual,Preterm Birth,South Carolina,46,13.7,1.33,,
2014,Annual,Preterm Birth,South Dakota,16,10.7,-0.49,,
2014,Annual,Preterm Birth,Tennessee,40,12.5,0.61,,
2014,Annual,Preterm Birth,Texas,38,12.4,0.55,,
2014,Annual,Preterm Birth,Utah,11,10.2,-0.79,,
2014,Annual,Preterm Birth,Vermont,1,8.7,-1.7,,
2014,Annual,Preterm Birth,Virginia,26,11.3,-0.12,,
2014,Annual,Preterm Birth,Washington,8,9.9,-0.97,,
2014,Annual,Preterm Birth,West Virginia,38,12.4,0.55,,
2014,Annual,Preterm Birth,Wisconsin,15,10.5,-0.61,,
2014,Annual,Preterm Birth,Wyoming,18,10.8,-0.42,,
2014,Annual,Preterm Birth,United States,,11.5,,,
2014,Annual,Preterm Birth,District of Columbia,,,,,
2014,Annual,Preventable Hospitalizations,Alabama,43,71.5,0.632,72.3,70.8
2014,Annual,Preventable Hospitalizations,Alaska,10,46.7,-1.191,48.6,44.8
2014,Annual,Preventable Hospitalizations,Arizona,8,45.2,-1.302,45.8,44.6
2014,Annual,Preventable Hospitalizations,Arkansas,44,71.6,0.64,72.5,70.7
2014,Annual,Preventable Hospitalizations,California,9,45.3,-1.294,45.6,45
2014,Annual,Preventable Hospitalizations,Colorado,5,38.2,-1.817,38.8,37.5
2014,Annual,Preventable Hospitalizations,Connecticut,26,56.7,-0.456,57.4,56
2014,Annual,Preventable Hospitalizations,Delaware,19,53.9,-0.662,55.2,52.6
2014,Annual,Preventable Hospitalizations,Florida,30,59.3,-0.265,59.7,59
2014,Annual,Preventable Hospitalizations,Georgia,33,60.6,-0.169,61.1,60
2014,Annual,Preventable Hospitalizations,Hawaii,1,28.2,-2,29.2,27.2
2014,Annual,Preventable Hospitalizations,Idaho,3,36.4,-1.949,37.4,35.4
2014,Annual,Preventable Hospitalizations,Illinois,40,65.2,0.169,65.6,64.8
2014,Annual,Preventable Hospitalizations,Indiana,41,70,0.522,70.6,69.4
2014,Annual,Preventable Hospitalizations,Iowa,23,55.7,-0.53,56.4,55
2014,Annual,Preventable Hospitalizations,Kansas,31,59.9,-0.221,60.7,59.1
2014,Annual,Preventable Hospitalizations,Kentucky,50,94.4,2,95.3,93.5
2014,Annual,Preventable Hospitalizations,Louisiana,48,80.3,1.28,81.2,79.4
2014,Annual,Preventable Hospitalizations,Maine,21,55.1,-0.574,56.2,54
2014,Annual,Preventable Hospitalizations,Maryland,18,53.8,-0.669,54.4,53.3
2014,Annual,Preventable Hospitalizations,Massachusetts,36,62.7,-0.015,63.3,62.2
2014,Annual,Preventable Hospitalizations,Michigan,38,64.5,0.118,65,64
2014,Annual,Preventable Hospitalizations,Minnesota,7,44.9,-1.324,45.4,44.3
2014,Annual,Preventable Hospitalizations,Mississippi,47,78.5,1.147,79.4,77.5
2014,Annual,Preventable Hospitalizations,Missouri,39,64.7,0.132,65.3,64.1
2014,Annual,Preventable Hospitalizations,Montana,11,47,-1.169,48.2,45.8
2014,Annual,Preventable Hospitalizations,Nebraska,24,55.8,-0.522,56.7,54.8
2014,Annual,Preventable Hospitalizations,Nevada,16,52,-0.802,53,50.9
2014,Annual,Preventable Hospitalizations,New Hampshire,15,50.7,-0.897,51.8,49.7
2014,Annual,Preventable Hospitalizations,New Jersey,34,60.8,-0.154,61.3,60.3
2014,Annual,Preventable Hospitalizations,New Mexico,13,50.1,-0.941,51.2,49.1
2014,Annual,Preventable Hospitalizations,New York,29,59.2,-0.272,59.5,58.8
2014,Annual,Preventable Hospitalizations,North Carolina,26,56.7,-0.456,57.2,56.3
2014,Annual,Preventable Hospitalizations,North Dakota,25,56.1,-0.5,57.6,54.6
2014,Annual,Preventable Hospitalizations,Ohio,45,71.7,0.647,72.2,71.2
2014,Annual,Preventable Hospitalizations,Oklahoma,42,71.4,0.625,72.2,70.5
2014,Annual,Preventable Hospitalizations,Oregon,4,37.7,-1.853,38.4,37
2014,Annual,Preventable Hospitalizations,Pennsylvania,35,62.6,-0.022,63.1,62.2
2014,Annual,Preventable Hospitalizations,Rhode Island,32,60.4,-0.184,62,58.8
2014,Annual,Preventable Hospitalizations,South Carolina,20,54.1,-0.647,54.7,53.4
2014,Annual,Preventable Hospitalizations,South Dakota,28,57.5,-0.397,58.9,56.1
2014,Annual,Preventable Hospitalizations,Tennessee,46,73.1,0.75,73.8,72.4
2014,Annual,Preventable Hospitalizations,Texas,37,62.9,0,63.3,62.6
2014,Annual,Preventable Hospitalizations,Utah,2,34,-2,34.9,33.1
2014,Annual,Preventable Hospitalizations,Vermont,12,48.3,-1.074,49.8,46.9
2014,Annual,Preventable Hospitalizations,Virginia,22,55.2,-0.566,55.7,54.7
2014,Annual,Preventable Hospitalizations,Washington,6,39.3,-1.736,39.8,38.8
2014,Annual,Preventable Hospitalizations,West Virginia,49,93.3,2,94.6,92.1
2014,Annual,Preventable Hospitalizations,Wisconsin,14,50.6,-0.905,51.2,50
2014,Annual,Preventable Hospitalizations,Wyoming,17,52.7,-0.75,54.4,50.9
2014,Annual,Preventable Hospitalizations,United States,,62.9,0,63.3,62.6
2014,Annual,Preventable Hospitalizations,District of Columbia,,47.2,-1.155,48.8,45.7
2014,Annual,Primary Care Physicians,Alabama,40,101.9,-0.812,,
2014,Annual,Primary Care Physicians,Alaska,29,113.2,-0.387,,
2014,Annual,Primary Care Physicians,Arizona,43,98.4,-0.943,,
2014,Annual,Primary Care Physicians,Arkansas,39,102.6,-0.785,,
2014,Annual,Primary Care Physicians,California,22,122.2,-0.049,,
2014,Annual,Primary Care Physicians,Colorado,24,120.7,-0.105,,
2014,Annual,Primary Care Physicians,Connecticut,6,166.7,1.624,,
2014,Annual,Primary Care Physicians,Delaware,30,112.8,-0.402,,
2014,Annual,Primary Care Physicians,Florida,32,110,-0.507,,
2014,Annual,Primary Care Physicians,Georgia,36,105.4,-0.68,,
2014,Annual,Primary Care Physicians,Hawaii,9,140.2,0.628,,
2014,Annual,Primary Care Physicians,Idaho,50,80.1,-1.631,,
2014,Annual,Primary Care Physicians,Illinois,11,133.9,0.391,,
2014,Annual,Primary Care Physicians,Indiana,37,104.2,-0.725,,
2014,Annual,Primary Care Physicians,Iowa,46,85.7,-1.421,,
2014,Annual,Primary Care Physicians,Kansas,35,106.6,-0.635,,
2014,Annual,Primary Care Physicians,Kentucky,38,103,-0.77,,
2014,Annual,Primary Care Physicians,Louisiana,20,123.7,0.008,,
2014,Annual,Primary Care Physicians,Maine,14,130.2,0.252,,
2014,Annual,Primary Care Physicians,Maryland,2,178.5,2,,
2014,Annual,Primary Care Physicians,Massachusetts,1,200.8,2,,
2014,Annual,Primary Care Physicians,Michigan,22,122.2,-0.049,,
2014,Annual,Primary Care Physicians,Minnesota,7,145.2,0.816,,
2014,Annual,Primary Care Physicians,Mississippi,49,81.8,-1.567,,
2014,Annual,Primary Care Physicians,Missouri,31,111.8,-0.44,,
2014,Annual,Primary Care Physicians,Montana,41,99.7,-0.894,,
2014,Annual,Primary Care Physicians,Nebraska,25,118.5,-0.188,,
2014,Annual,Primary Care Physicians,Nevada,47,85.3,-1.436,,
2014,Annual,Primary Care Physicians,New Hampshire,10,135.7,0.459,,
2014,Annual,Primary Care Physicians,New Jersey,8,143.7,0.759,,
2014,Annual,Primary Care Physicians,New Mexico,27,115.6,-0.297,,
2014,Annual,Primary Care Physicians,New York,5,167.3,1.646,,
2014,Annual,Primary Care Physicians,North Carolina,26,117.9,-0.21,,
2014,Annual,Primary Care Physicians,North Dakota,21,123.6,0.004,,
2014,Annual,Primary Care Physicians,Ohio,17,125,0.056,,
2014,Annual,Primary Care Physicians,Oklahoma,48,84.8,-1.454,,
2014,Annual,Primary Care Physicians,Oregon,12,131.5,0.301,,
2014,Annual,Primary Care Physicians,Pennsylvania,13,130.3,0.256,,
2014,Annual,Primary Care Physicians,Rhode Island,3,177,2,,
2014,Annual,Primary Care Physicians,South Carolina,33,107.9,-0.586,,
2014,Annual,Primary Care Physicians,South Dakota,28,113.5,-0.376,,
2014,Annual,Primary Care Physicians,Tennessee,19,124.4,0.034,,
2014,Annual,Primary Care Physicians,Texas,42,98.8,-0.928,,
2014,Annual,Primary Care Physicians,Utah,44,90.8,-1.229,,
2014,Annual,Primary Care Physicians,Vermont,4,170.9,1.781,,
2014,Annual,Primary Care Physicians,Virginia,16,125.8,0.086,,
2014,Annual,Primary Care Physicians,Washington,15,126.7,0.12,,
2014,Annual,Primary Care Physicians,West Virginia,34,107.8,-0.59,,
2014,Annual,Primary Care Physicians,Wisconsin,17,125,0.056,,
2014,Annual,Primary Care Physicians,Wyoming,45,90,-1.259,,
2014,Annual,Primary Care Physicians,United States,,123.5,0,,
2014,Annual,Primary Care Physicians,District of Columbia,,324.6,2,,
2014,Annual,Public Health Funding,Alabama,6,116.5,0.69,,
2014,Annual,Public Health Funding,Alaska,1,218.51,2,,
2014,Annual,Public Health Funding,Arizona,48,43.55,-1.2,,
2014,Annual,Public Health Funding,Arkansas,15,98.62,0.22,,
2014,Annual,Public Health Funding,California,12,104.4,0.37,,
2014,Annual,Public Health Funding,Colorado,19,85.22,-0.12,,
2014,Annual,Public Health Funding,Connecticut,26,71.06,-0.49,,
2014,Annual,Public Health Funding,Delaware,11,105.09,0.39,,
2014,Annual,Public Health Funding,Florida,35,57.98,-0.83,,
2014,Annual,Public Health Funding,Georgia,34,60,-0.78,,
2014,Annual,Public Health Funding,Hawaii,2,212.86,2,,
2014,Annual,Public Health Funding,Idaho,4,136.53,1.21,,
2014,Annual,Public Health Funding,Illinois,32,64.34,-0.67,,
2014,Annual,Public Health Funding,Indiana,47,44.34,-1.18,,
2014,Annual,Public Health Funding,Iowa,38,55.69,-0.89,,
2014,Annual,Public Health Funding,Kansas,42,49.96,-1.04,,
2014,Annual,Public Health Funding,Kentucky,21,82.87,-0.18,,
2014,Annual,Public Health Funding,Louisiana,27,69.01,-0.54,,
2014,Annual,Public Health Funding,Maine,22,82.69,-0.19,,
2014,Annual,Public Health Funding,Maryland,25,76.81,-0.34,,
2014,Annual,Public Health Funding,Massachusetts,10,106.06,0.42,,
2014,Annual,Public Health Funding,Michigan,40,52.7,-0.97,,
2014,Annual,Public Health Funding,Minnesota,44,47.55,-1.1,,
2014,Annual,Public Health Funding,Mississippi,31,64.51,-0.66,,
2014,Annual,Public Health Funding,Missouri,45,44.74,-1.17,,
2014,Annual,Public Health Funding,Montana,16,98.33,0.22,,
2014,Annual,Public Health Funding,Nebraska,23,80.72,-0.24,,
2014,Annual,Public Health Funding,Nevada,50,38.54,-1.33,,
2014,Annual,Public Health Funding,New Hampshire,37,57.26,-0.85,,
2014,Annual,Public Health Funding,New Jersey,33,61.28,-0.75,,
2014,Annual,Public Health Funding,New Mexico,7,116.18,0.68,,
2014,Annual,Public Health Funding,New York,3,149.24,1.54,,
2014,Annual,Public Health Funding,North Carolina,43,49.85,-1.04,,
2014,Annual,Public Health Funding,North Dakota,9,108.74,0.49,,
2014,Annual,Public Health Funding,Ohio,46,44.71,-1.17,,
2014,Annual,Public Health Funding,Oklahoma,24,78.83,-0.29,,
2014,Annual,Public Health Funding,Oregon,36,57.65,-0.84,,
2014,Annual,Public Health Funding,Pennsylvania,41,51.05,-1.01,,
2014,Annual,Public Health Funding,Rhode Island,8,112.37,0.58,,
2014,Annual,Public Health Funding,South Carolina,29,67.71,-0.58,,
2014,Annual,Public Health Funding,South Dakota,17,86.65,-0.09,,
2014,Annual,Public Health Funding,Tennessee,20,83.11,-0.18,,
2014,Annual,Public Health Funding,Texas,39,55.21,-0.9,,
2014,Annual,Public Health Funding,Utah,30,67.18,-0.59,,
2014,Annual,Public Health Funding,Vermont,13,103.6,0.35,,
2014,Annual,Public Health Funding,Virginia,28,68.04,-0.57,,
2014,Annual,Public Health Funding,Washington,18,86.33,-0.1,,
2014,Annual,Public Health Funding,West Virginia,5,134.72,1.16,,
2014,Annual,Public Health Funding,Wisconsin,49,43.45,-1.21,,
2014,Annual,Public Health Funding,Wyoming,14,101.53,0.3,,
2014,Annual,Public Health Funding,United States,,90,,,
2014,Annual,Public Health Funding,District of Columbia,,435.96,,,
2014,Annual,Salmonella,Alabama,43,23.9,0.79,,
2014,Annual,Salmonella,Alaska,2,8.1,-1.08,,
2014,Annual,Salmonella,Arizona,22,13.3,-0.47,,
2014,Annual,Salmonella,Arkansas,50,47.8,2,,
2014,Annual,Salmonella,California,15,12.1,-0.61,,
2014,Annual,Salmonella,Colorado,6,9.9,-0.86,,
2014,Annual,Salmonella,Connecticut,18,12.4,-0.58,,
2014,Annual,Salmonella,Delaware,31,16.3,-0.11,,
2014,Annual,Salmonella,Florida,48,34.2,1.99,,
2014,Annual,Salmonella,Georgia,45,26.9,1.13,,
2014,Annual,Salmonella,Hawaii,44,24.7,0.88,,
2014,Annual,Salmonella,Idaho,3,8.5,-1.04,,
2014,Annual,Salmonella,Illinois,27,15.3,-0.23,,
2014,Annual,Salmonella,Indiana,14,12,-0.62,,
2014,Annual,Salmonella,Iowa,40,20.3,0.36,,
2014,Annual,Salmonella,Kansas,34,17.1,-0.02,,
2014,Annual,Salmonella,Kentucky,33,16.8,-0.06,,
2014,Annual,Salmonella,Louisiana,47,33.7,1.94,,
2014,Annual,Salmonella,Maine,15,12.1,-0.61,,
2014,Annual,Salmonella,Maryland,31,16.3,-0.12,,
2014,Annual,Salmonella,Massachusetts,29,15.7,-0.19,,
2014,Annual,Salmonella,Michigan,7,10.1,-0.85,,
2014,Annual,Salmonella,Minnesota,26,14.6,-0.31,,
2014,Annual,Salmonella,Mississippi,49,41.9,2,,
2014,Annual,Salmonella,Missouri,36,17.8,0.07,,
2014,Annual,Salmonella,Montana,10,10.9,-0.75,,
2014,Annual,Salmonella,Nebraska,37,19.2,0.22,,
2014,Annual,Salmonella,Nevada,1,6.8,-1.23,,
2014,Annual,Salmonella,New Hampshire,12,11.8,-0.64,,
2014,Annual,Salmonella,New Jersey,19,13,-0.51,,
2014,Annual,Salmonella,New Mexico,30,16.1,-0.14,,
2014,Annual,Salmonella,New York,20,13.1,-0.49,,
2014,Annual,Salmonella,North Carolina,42,22.8,0.65,,
2014,Annual,Salmonella,North Dakota,5,9.6,-0.9,,
2014,Annual,Salmonella,Ohio,11,11,-0.74,,
2014,Annual,Salmonella,Oklahoma,39,20.1,0.33,,
2014,Annual,Salmonella,Oregon,9,10.4,-0.81,,
2014,Annual,Salmonella,Pennsylvania,22,13.3,-0.47,,
2014,Annual,Salmonella,Rhode Island,8,10.3,-0.82,,
2014,Annual,Salmonella,South Carolina,46,31.1,1.63,,
2014,Annual,Salmonella,South Dakota,41,20.6,0.4,,
2014,Annual,Salmonella,Tennessee,35,17.2,-0.01,,
2014,Annual,Salmonella,Texas,38,19.5,0.26,,
2014,Annual,Salmonella,Utah,4,9.2,-0.95,,
2014,Annual,Salmonella,Vermont,24,14,-0.38,,
2014,Annual,Salmonella,Virginia,25,14.1,-0.37,,
2014,Annual,Salmonella,Washington,17,12.3,-0.58,,
2014,Annual,Salmonella,West Virginia,12,11.8,-0.64,,
2014,Annual,Salmonella,Wisconsin,28,15.4,-0.21,,
2014,Annual,Salmonella,Wyoming,21,13.2,-0.48,,
2014,Annual,Salmonella,United States,,17.3,,,
2014,Annual,Salmonella,District of Columbia,,11.3,,,
2014,Annual,Smoking,Alabama,38,21.5,0.71,23,19.9
2014,Annual,Smoking,Alaska,42,22.6,1.02,24.4,20.8
2014,Annual,Smoking,Arizona,9,16.3,-0.77,18.3,14.3
2014,Annual,Smoking,Arkansas,48,25.9,1.96,27.8,24.1
2014,Annual,Smoking,California,2,12.5,-1.84,13.4,11.7
2014,Annual,Smoking,Colorado,18,17.7,-0.37,18.6,16.7
2014,Annual,Smoking,Connecticut,4,15.5,-0.99,16.7,14.3
2014,Annual,Smoking,Delaware,29,19.6,0.17,21.2,17.9
2014,Annual,Smoking,Florida,14,16.8,-0.62,17.7,15.9
2014,Annual,Smoking,Georgia,23,18.8,-0.06,20.1,17.5
2014,Annual,Smoking,Hawaii,3,13.3,-1.62,14.5,12.2
2014,Annual,Smoking,Idaho,15,17.2,-0.51,18.7,15.6
2014,Annual,Smoking,Illinois,19,18,-0.28,19.5,16.5
2014,Annual,Smoking,Indiana,39,21.9,0.82,23.1,20.8
2014,Annual,Smoking,Iowa,28,19.5,0.14,20.8,18.3
2014,Annual,Smoking,Kansas,31,20,0.28,20.7,19.3
2014,Annual,Smoking,Kentucky,49,26.5,2,27.8,25.1
2014,Annual,Smoking,Louisiana,44,23.5,1.28,25.6,21.5
2014,Annual,Smoking,Maine,32,20.2,0.34,21.5,18.9
2014,Annual,Smoking,Maryland,10,16.4,-0.74,17.5,15.3
2014,Annual,Smoking,Massachusetts,11,16.6,-0.68,17.7,15.6
2014,Annual,Smoking,Michigan,37,21.4,0.68,22.5,20.3
2014,Annual,Smoking,Minnesota,19,18,-0.28,19.2,16.8
2014,Annual,Smoking,Mississippi,47,24.8,1.65,26.4,23.3
2014,Annual,Smoking,Missouri,41,22.1,0.88,23.6,20.6
2014,Annual,Smoking,Montana,24,19,0,20.1,17.9
2014,Annual,Smoking,Nebraska,21,18.5,-0.14,19.5,17.4
2014,Annual,Smoking,Nevada,27,19.4,0.11,21.4,17.3
2014,Annual,Smoking,New Hampshire,8,16.2,-0.79,17.5,14.9
2014,Annual,Smoking,New Jersey,5,15.7,-0.94,16.6,14.7
2014,Annual,Smoking,New Mexico,26,19.1,0.03,20.3,17.9
2014,Annual,Smoking,New York,11,16.6,-0.68,17.7,15.5
2014,Annual,Smoking,North Carolina,33,20.3,0.37,21.4,19.1
2014,Annual,Smoking,North Dakota,36,21.2,0.62,22.6,19.8
2014,Annual,Smoking,Ohio,43,23.4,1.25,24.5,22.2
2014,Annual,Smoking,Oklahoma,45,23.7,1.33,25,22.4
2014,Annual,Smoking,Oregon,16,17.3,-0.48,18.7,15.9
2014,Annual,Smoking,Pennsylvania,35,21,0.57,22,19.9
2014,Annual,Smoking,Rhode Island,17,17.4,-0.45,18.8,16
2014,Annual,Smoking,South Carolina,40,22,0.85,23.2,20.8
2014,Annual,Smoking,South Dakota,29,19.6,0.17,21.1,18
2014,Annual,Smoking,Tennessee,46,24.3,1.5,26,22.6
2014,Annual,Smoking,Texas,6,15.9,-0.88,17,14.8
2014,Annual,Smoking,Utah,1,10.3,-2,11,9.6
2014,Annual,Smoking,Vermont,11,16.6,-0.68,17.9,15.3
2014,Annual,Smoking,Virginia,24,19,0,20.2,17.9
2014,Annual,Smoking,Washington,7,16.1,-0.82,17,15.1
2014,Annual,Smoking,West Virginia,50,27.3,2,28.7,25.8
2014,Annual,Smoking,Wisconsin,22,18.7,-0.09,20.2,17.1
2014,Annual,Smoking,Wyoming,34,20.6,0.45,22.2,19.1
2014,Annual,Smoking,United States,,19,,18.5,18
2014,Annual,Smoking,District of Columbia,,18.8,,20.8,16.8
2014,Annual,Stroke,Alabama,50,4.7,2,5.3,4.1
2014,Annual,Stroke,Alaska,4,2.2,-0.85,2.7,1.7
2014,Annual,Stroke,Arizona,24,2.8,0,3.5,2.2
2014,Annual,Stroke,Arkansas,48,4.5,2,5.3,3.8
2014,Annual,Stroke,California,4,2.2,-0.85,2.5,1.9
2014,Annual,Stroke,Colorado,1,1.8,-1.42,2,1.6
2014,Annual,Stroke,Connecticut,7,2.3,-0.71,2.7,1.9
2014,Annual,Stroke,Delaware,37,3.5,0.99,4,2.9
2014,Annual,Stroke,Florida,40,3.7,1.28,4.1,3.3
2014,Annual,Stroke,Georgia,24,2.8,0,3.2,2.4
2014,Annual,Stroke,Hawaii,19,2.7,-0.14,3.2,2.2
2014,Annual,Stroke,Idaho,7,2.3,-0.71,2.7,1.8
2014,Annual,Stroke,Illinois,24,2.8,0,3.4,2.2
2014,Annual,Stroke,Indiana,32,3.1,0.43,3.4,2.7
2014,Annual,Stroke,Iowa,24,2.8,0,3.2,2.4
2014,Annual,Stroke,Kansas,30,3,0.28,3.2,2.7
2014,Annual,Stroke,Kentucky,47,4.2,1.98,4.7,3.7
2014,Annual,Stroke,Louisiana,45,4,1.7,4.8,3.2
2014,Annual,Stroke,Maine,12,2.5,-0.43,2.9,2.1
2014,Annual,Stroke,Maryland,30,3,0.28,3.5,2.6
2014,Annual,Stroke,Massachusetts,10,2.4,-0.57,2.8,2.1
2014,Annual,Stroke,Michigan,39,3.6,1.13,4,3.2
2014,Annual,Stroke,Minnesota,3,2.1,-0.99,2.6,1.7
2014,Annual,Stroke,Mississippi,48,4.5,2,5.1,3.9
2014,Annual,Stroke,Missouri,34,3.2,0.57,3.7,2.7
2014,Annual,Stroke,Montana,34,3.2,0.57,3.7,2.8
2014,Annual,Stroke,Nebraska,12,2.5,-0.43,2.8,2.2
2014,Annual,Stroke,Nevada,29,2.9,0.14,3.5,2.2
2014,Annual,Stroke,New Hampshire,7,2.3,-0.71,2.7,1.9
2014,Annual,Stroke,New Jersey,12,2.5,-0.43,2.9,2.2
2014,Annual,Stroke,New Mexico,12,2.5,-0.43,2.8,2.1
2014,Annual,Stroke,New York,10,2.4,-0.57,2.8,2
2014,Annual,Stroke,North Carolina,40,3.7,1.28,4.1,3.2
2014,Annual,Stroke,North Dakota,12,2.5,-0.43,2.9,2.1
2014,Annual,Stroke,Ohio,40,3.7,1.28,4.2,3.3
2014,Annual,Stroke,Oklahoma,37,3.5,0.99,3.9,3.1
2014,Annual,Stroke,Oregon,32,3.1,0.43,3.6,2.7
2014,Annual,Stroke,Pennsylvania,36,3.3,0.71,3.7,2.8
2014,Annual,Stroke,Rhode Island,19,2.7,-0.14,3.1,2.2
2014,Annual,Stroke,South Carolina,40,3.7,1.28,4.2,3.3
2014,Annual,Stroke,South Dakota,24,2.8,0,3.3,2.3
2014,Annual,Stroke,Tennessee,45,4,1.7,4.6,3.4
2014,Annual,Stroke,Texas,12,2.5,-0.43,2.9,2.1
2014,Annual,Stroke,Utah,2,2,-1.13,2.3,1.8
2014,Annual,Stroke,Vermont,19,2.7,-0.14,3.2,2.2
2014,Annual,Stroke,Virginia,19,2.7,-0.14,3.1,2.3
2014,Annual,Stroke,Washington,12,2.5,-0.43,2.9,2.2
2014,Annual,Stroke,West Virginia,44,3.9,1.56,4.5,3.4
2014,Annual,Stroke,Wisconsin,4,2.2,-0.85,2.7,1.7
2014,Annual,Stroke,Wyoming,19,2.7,-0.14,3.1,2.3
2014,Annual,Stroke,United States,,2.8,,3,2.8
2014,Annual,Stroke,District of Columbia,,3.2,,3.8,2.5
2014,Annual,Suicide,Alabama,30,15,0.492,16.1,13.9
2014,Annual,Suicide,Alaska,49,23.2,2,26.9,19.6
2014,Annual,Suicide,Arizona,41,18,1.195,19,16.9
2014,Annual,Suicide,Arkansas,36,16.7,0.89,18.1,15.2
2014,Annual,Suicide,California,8,10.5,-0.562,10.8,10.1
2014,Annual,Suicide,Colorado,45,20.2,1.71,21.5,19
2014,Annual,Suicide,Connecticut,6,10,-0.679,11,8.9
2014,Annual,Suicide,Delaware,22,13.5,0.141,15.9,11.2
2014,Annual,Suicide,Florida,29,14.9,0.469,15.4,14.3
2014,Annual,Suicide,Georgia,9,12,-0.211,12.7,11.3
2014,Annual,Suicide,Hawaii,22,13.5,0.141,15.4,11.6
2014,Annual,Suicide,Idaho,44,19.4,1.523,21.6,17.2
2014,Annual,Suicide,Illinois,6,10,-0.679,10.6,9.5
2014,Annual,Suicide,Indiana,26,14.5,0.375,15.5,13.6
2014,Annual,Suicide,Iowa,13,12.6,-0.07,13.9,11.4
2014,Annual,Suicide,Kansas,39,17.7,1.125,19.3,16.2
